Trans_ID,Date,Quantity,Total_Revenue,Product_Name,Unit_Cost,SubCat_Name,Category_Name,Store_Name,Customer_Name,Customer_City,Customer_Region
426,2024-12-29 16:17:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nabil Djedid,Guelma,East
427,2025-04-10 12:37:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Yasmine Mansouri,Annaba,East
429,2023-02-11 18:22:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Omar Diaf,Guelma,East
430,2024-12-09 16:20:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Sofiane Brahami,Setif,East
434,2023-08-03 20:27:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Rym Amrani,Setif,East
436,2025-07-18 10:51:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Sarah Benali,Oran,West
437,2025-10-25 14:19:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Walid Bouchareb,Tlemcen,West
440,2023-08-11 09:06:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Lina Brahami,Bejaia,North
443,2023-03-16 14:11:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Meriem Saidi,Alger,North
444,2023-09-20 19:26:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Meriem Mekki,Guelma,East
446,2023-05-09 11:07:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Amel Khelifa,Annaba,East
447,2023-04-21 12:15:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Mehdi Mebarki,Constantine,East
448,2024-06-13 15:18:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Chahinez Mekki,Oran,West
462,2025-06-09 18:12:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Aya Brahami,Setif,East
463,2024-09-18 09:47:00,1,185000.0,Samsung S23 Ultra,117065.0,Android Phones,Smartphones,TechStore Tlemcen Ville,Lina Bouzid,Ouargla,South
464,2024-02-24 18:36:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Sarah Boukhalfa,Bejaia,North
465,2025-05-19 16:13:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Rym Djedid,Guelma,East
468,2024-09-10 11:39:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Asma Benali,Alger,North
469,2025-09-20 13:35:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Billel Chaouch,Guelma,East
471,2024-03-16 10:47:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Mehdi Mekki,Biskra,South
472,2023-06-21 11:31:00,1,145000.0,iPhone 13,90588.0,iPhones,Smartphones,TechStore Tlemcen Ville,Sofiane Haddad,Bejaia,North
473,2025-01-02 18:07:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Amel Mebarki,Ouargla,South
474,2025-05-01 20:42:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Oran Bahia,Chahinez Chaouch,Oran,West
476,2024-07-15 10:58:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Lotfi Boukhalfa,Alger,North
478,2024-11-13 14:26:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Fares Diaf,Skikda,East
479,2023-10-29 18:24:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Ryad Mekki,Tlemcen,West
485,2025-10-03 13:22:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sarah Brahami,Skikda,East
489,2023-06-20 10:30:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Mehdi Mansouri,Annaba,East
490,2024-09-24 19:42:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Sarah Guellil,Alger,North
491,2023-07-07 19:06:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Walid Zerrouki,Annaba,East
497,2025-01-05 12:07:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Mohamed Brahami,Setif,East
500,2024-01-09 15:47:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Walid Kherief,Guelma,East
501,2025-09-22 16:41:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Samia Guellil,Alger,North
502,2025-02-08 11:45:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Fares Guellil,Ghardaia,South
506,2025-04-22 15:46:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Sarah Kherief,Skikda,East
511,2024-03-08 09:25:00,1,185000.0,Samsung S23 Ultra,117065.0,Android Phones,Smartphones,TechStore Setif Park,Aya Mansouri,Setif,East
512,2024-08-28 18:20:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Sami Haddad,Biskra,South
515,2023-08-16 12:13:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Sarah Mebarki,Guelma,East
516,2024-09-04 12:03:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Nour Kherief,Alger,North
520,2025-11-08 10:40:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Nour Mansouri,Setif,East
522,2024-01-07 10:36:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Nabil Toumi,Biskra,South
523,2025-10-31 18:55:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Lotfi Mansouri,Constantine,East
524,2023-08-19 15:29:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Manel Diaf,Tlemcen,West
529,2024-05-03 11:13:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Houda Talbi,Ouargla,South
534,2025-08-01 18:10:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Ouargla Sud,Yacine Mansouri,Guelma,East
540,2025-07-23 10:22:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nabil Talbi,Setif,East
541,2025-12-13 16:59:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sami Amrani,Skikda,East
543,2023-09-01 14:23:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Rym Guellil,Setif,East
544,2023-04-05 17:53:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Meriem Mansouri,Oran,West
545,2024-10-29 12:43:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Fares Saidi,Annaba,East
546,2025-09-14 12:42:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Billel Saidi,Skikda,East
548,2025-08-20 10:20:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Mohamed Mekki,Annaba,East
550,2024-02-01 14:58:00,1,145000.0,iPhone 13,90588.0,iPhones,Smartphones,TechStore Guelma 8 Mai,Nour Bouzid,Setif,East
552,2023-08-25 20:32:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Yacine Boukhalfa,Setif,East
553,2024-09-09 16:36:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Karim Toumi,Tlemcen,West
560,2025-03-23 18:40:00,5,17500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Ryad Brahami,Alger,North
561,2023-01-24 12:05:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Youcef Haddad,Ouargla,South
564,2023-05-18 09:01:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Ouargla Sud,Manel Boukhalfa,Oran,West
569,2024-09-13 16:44:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Ryad Mebarki,Alger,North
570,2024-02-11 14:34:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Khadidja Mansouri,Oran,West
571,2024-02-13 17:56:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Yasmine Rahmani,Guelma,East
572,2023-02-19 17:33:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nabil Diaf,Setif,East
577,2024-01-05 18:55:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Amel Mekki,Constantine,East
578,2023-01-01 17:42:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Amel Saidi,Bejaia,North
579,2024-03-25 20:13:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Nabil Mekki,Ouargla,South
580,2025-01-21 15:35:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Yacine Talbi,Constantine,East
581,2023-12-07 20:59:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Manel Mekki,Alger,North
582,2025-01-31 20:57:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Sarah Mebarki,Guelma,East
583,2024-02-25 19:27:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Chahinez Haddad,Bejaia,North
584,2025-12-09 19:20:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Youcef Oukil,Bejaia,North
586,2024-08-28 15:22:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Ryad Brahami,Ouargla,South
593,2023-02-01 12:39:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Fatima Djerbal,Oran,West
596,2024-12-01 17:01:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Meriem Djerbal,Tlemcen,West
598,2024-06-22 20:02:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Walid Bouzid,Skikda,East
599,2023-12-25 11:45:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Manel Talbi,Biskra,South
600,2025-05-14 16:46:00,1,145000.0,iPhone 13,90588.0,iPhones,Smartphones,TechStore Tlemcen Ville,Omar Khelifa,Tlemcen,West
601,2024-02-18 19:14:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Imane Zerrouki,Tlemcen,West
605,2025-06-16 11:48:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Houda Boukhalfa,Tlemcen,West
608,2023-06-12 20:59:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Amel Brahami,Alger,North
611,2024-08-01 12:49:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Khadidja Diaf,Ghardaia,South
612,2023-11-10 11:30:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Lotfi Bouzid,Constantine,East
613,2023-02-28 18:41:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sami Diaf,Oran,West
615,2023-05-17 10:50:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Khadidja Kherief,Annaba,East
616,2024-08-28 09:30:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Zineb Talbi,Ghardaia,South
619,2024-12-01 17:26:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Yacine Boukhalfa,Ghardaia,South
620,2023-02-27 13:27:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Setif Park,Nabil Talbi,Setif,East
628,2023-01-21 20:12:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Skikda Centre,Khaled Djedid,Setif,East
629,2025-06-03 20:06:00,1,230000.0,iPhone 14 Pro,161913.0,iPhones,Smartphones,TechStore Constantine Cirta,Yacine Mansouri,Ghardaia,South
634,2024-03-06 09:59:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Youcef Mebarki,Ouargla,South
636,2024-12-18 11:20:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Amel Toumi,Alger,North
639,2025-11-20 11:12:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Fares Amrani,Bejaia,North
641,2025-01-29 18:43:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Houda Oukil,Skikda,East
642,2023-04-14 18:43:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sami Benali,Bejaia,North
643,2025-09-01 09:47:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Khaled Mansouri,Guelma,East
651,2025-09-27 18:15:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Amel Khelifa,Bejaia,North
652,2025-03-04 17:06:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Sarah Boukhalfa,Annaba,East
653,2023-05-20 18:00:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Ryad Zerrouki,Skikda,East
655,2024-12-14 20:08:00,5,14000.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Chahinez Amrani,Ouargla,South
656,2025-04-07 12:20:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Aya Talbi,Alger,North
660,2024-08-07 14:51:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Fares Oukil,Ghardaia,South
662,2025-07-12 11:32:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Asma Oukil,Constantine,East
664,2023-05-09 14:20:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Fatima Boukhalfa,Annaba,East
665,2023-09-06 14:03:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Nour Chaouch,Oran,West
667,2023-10-04 10:12:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Nour Toumi,Biskra,South
676,2023-10-24 18:55:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Lotfi Mebarki,Oran,West
678,2025-02-28 17:14:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Samia Haddad,Tlemcen,West
683,2025-03-07 14:18:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Chahinez Rahmani,Skikda,East
685,2024-04-12 17:24:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sofiane Guellil,Guelma,East
687,2024-07-07 19:46:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Samia Amrani,Ghardaia,South
690,2025-02-25 13:22:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Samia Diaf,Ouargla,South
695,2024-03-27 19:02:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Khadidja Mansouri,Skikda,East
697,2023-03-26 20:02:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Nour Amrani,Ouargla,South
699,2025-11-14 10:51:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Mehdi Mansouri,Skikda,East
700,2023-02-22 11:53:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Nabil Djerbal,Ghardaia,South
701,2025-09-11 09:52:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Setif Park,Ryad Bouchareb,Skikda,East
706,2023-04-23 10:31:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Oran Bahia,Mohamed Amrani,Alger,North
707,2023-06-20 13:28:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Fatima Guellil,Constantine,East
708,2023-06-18 12:27:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Yacine Diaf,Biskra,South
710,2024-01-03 15:57:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Tlemcen Ville,Nour Haddad,Constantine,East
713,2024-12-26 14:33:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Khaled Boukhalfa,Guelma,East
717,2023-07-01 20:10:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Ryad Mebarki,Alger,North
718,2025-08-27 11:08:00,1,185000.0,Samsung S23 Ultra,117065.0,Android Phones,Smartphones,TechStore Guelma 8 Mai,Samia Diaf,Tlemcen,West
720,2025-10-27 17:43:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Ryad Mansouri,Oran,West
722,2023-01-06 17:11:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Amel Amrani,Oran,West
723,2024-08-21 09:35:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sami Saidi,Tlemcen,West
724,2025-03-24 19:20:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Sami Haddad,Biskra,South
725,2024-03-28 10:16:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Khadidja Djerbal,Biskra,South
726,2025-05-01 11:22:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Mehdi Mebarki,Guelma,East
727,2023-03-24 17:09:00,1,58000.0,Oppo Reno 8,37157.0,Android Phones,Smartphones,TechStore Tlemcen Ville,Sofiane Diaf,Annaba,East
728,2024-03-21 13:42:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Biskra Ziban,Amine Oukil,Bejaia,North
729,2025-05-11 12:16:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Amine Talbi,Bejaia,North
730,2024-09-26 17:55:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Lina Oukil,Setif,East
731,2024-06-10 10:55:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Billel Toumi,Ouargla,South
734,2023-03-09 14:55:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Walid Zerrouki,Annaba,East
735,2023-02-10 20:01:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Setif Park,Mohamed Chaouch,Constantine,East
741,2025-07-11 12:23:00,1,290000.0,iPhone 15 Pro Max,209699.0,iPhones,Smartphones,TechStore Bejaia Port,Yacine Djedid,Alger,North
743,2025-02-09 14:34:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Chahinez Djedid,Skikda,East
744,2024-03-25 18:47:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Youcef Zerrouki,Ghardaia,South
746,2024-02-27 13:33:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Biskra Ziban,Khadidja Mekki,Ghardaia,South
749,2025-07-05 11:57:00,3,8400.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Hichem Benali,Skikda,East
750,2023-07-25 16:43:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Mehdi Diaf,Ghardaia,South
752,2025-05-09 10:56:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Yasmine Khelifa,Alger,North
759,2023-06-17 16:07:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Oran Bahia,Zineb Guellil,Oran,West
760,2023-01-15 15:20:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Alger Centre,Billel Saidi,Skikda,East
762,2025-08-06 09:13:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Alger Centre,Chahinez Mekki,Annaba,East
763,2024-07-04 13:14:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Nour Oukil,Annaba,East
764,2023-09-28 18:48:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Sofiane Zerrouki,Constantine,East
765,2023-01-23 19:22:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Yasmine Talbi,Constantine,East
767,2025-03-14 09:56:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Khaled Mebarki,Biskra,South
769,2023-10-19 20:41:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Aya Djerbal,Tlemcen,West
772,2025-09-04 18:16:00,1,145000.0,iPhone 13,90588.0,iPhones,Smartphones,TechStore Constantine Cirta,Asma Toumi,Setif,East
773,2023-11-30 15:38:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Constantine Cirta,Manel Mekki,Guelma,East
774,2024-02-28 19:31:00,5,7500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Ouargla Sud,Manel Diaf,Tlemcen,West
775,2023-05-19 11:51:00,1,1500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Setif Park,Meriem Brahami,Annaba,East
777,2024-04-12 16:16:00,1,75000.0,Realme GT3,53367.0,Android Phones,Smartphones,TechStore Alger Centre,Hichem Boukhalfa,Setif,East
779,2025-05-16 12:56:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Mehdi Mebarki,Guelma,East
780,2023-11-13 11:43:00,1,290000.0,iPhone 15 Pro Max,209699.0,iPhones,Smartphones,TechStore Annaba Coast,Imane Bouzid,Tlemcen,West
784,2023-09-27 15:07:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Setif Park,Mehdi Boukhalfa,Alger,North
786,2023-12-15 12:48:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Biskra Ziban,Sofiane Amrani,Oran,West
787,2024-02-06 16:43:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Ghardaia Oasis,Zineb Khelifa,Annaba,East
789,2025-04-10 13:28:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Imane Guellil,Ouargla,South
793,2023-12-20 18:04:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Tlemcen Ville,Walid Mekki,Alger,North
795,2025-07-04 16:43:00,1,800.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Khaled Boukhalfa,Guelma,East
796,2025-12-11 09:09:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Mehdi Zerrouki,Tlemcen,West
798,2023-09-11 20:26:00,3,2400.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Lina Guellil,Bejaia,North
801,2023-10-02 09:03:00,1,3500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Sofiane Khelifa,Skikda,East
802,2024-04-14 13:19:00,1,38000.0,Xiaomi Redmi Note 12,25796.0,Android Phones,Smartphones,TechStore Skikda Centre,Hichem Zerrouki,Setif,East
807,2023-09-16 13:12:00,2,7000.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Bejaia Port,Fatima Mekki,Tlemcen,West
808,2025-04-13 20:02:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Samia Boukhalfa,Alger,North
811,2025-09-03 16:46:00,2,1600.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Alger Centre,Mohamed Khelifa,Bejaia,North
812,2023-10-14 20:02:00,3,4500.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Samia Boukhalfa,Skikda,East
814,2025-08-04 14:55:00,2,3000.0,Phone Case Silicon,1029.0,Phone Accessories,Smartphones,TechStore Annaba Coast,Youcef Brahami,Tlemcen,West
816,2024-05-01 12:16:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Setif Park,Khaled Boukhalfa,Guelma,East
817,2024-11-26 10:31:00,1,2800.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Alger Centre,Nour Toumi,Biskra,South
820,2024-08-21 13:45:00,5,4000.0,Screen Protector,526.0,Phone Accessories,Smartphones,TechStore Oran Bahia,Amel Benali,Bejaia,North
821,2024-05-03 12:23:00,2,5600.0,iPhone Cable,1695.0,Phone Accessories,Smartphones,TechStore Guelma 8 Mai,Fatima Talbi,Annaba,East
824,2024-02-12 20:47:00,3,10500.0,Samsung Charger 25W,2473.0,Phone Accessories,Smartphones,TechStore Skikda Centre,Sofiane Khelifa,Biskra,South
